楼层,分区,活动,活动名称(参考),月份,计划量,完成量,活动开始,活动结束
L1,L1|SLABB2.1,act_corewall,Core Wall,,,,,
L1,L1|SLABB2.1,act_colcorbel,Columns Corbel,,,,,
L1,L1|CAPPINGBEAM2B,col,Columns,,,,,
L1,L1|CAPPINGBEAM2B,pile,Pile Caps,,,,,
L1,L1|CAPPINGBEAM2B,mbeam,Steel Main Beams,,,,,
L1,L1|CAPPINGBEAM2B,cbeam,Cast S Main Beams,,,,,
L1,L1|CAPPINGBEAM2B,ls,Lift / Stairs,,,,,
L1,L1|CAPPINGBEAM2B,exc,Excavation,,,,,
L1,L1|CAPPINGBEAM2B,demo,Demolition,,,,,
L1,L1|CAPPINGBEAM2B,slab,Cast Slab,,,,,
L1,L1|CAPPINGBEAM2B,act_wall,Wall,,,,,
L1,L1|CAPPINGBEAM2B,act_corewall,Core Wall,,,,,
L1,L1|CAPPINGBEAM2B,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB2D1,col,Columns,,,,,
L1,L1|SLAB2D1,pile,Pile Caps,,,,,
L1,L1|SLAB2D1,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB2D1,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB2D1,ls,Lift / Stairs,,,,,
L1,L1|SLAB2D1,exc,Excavation,,,,,
L1,L1|SLAB2D1,demo,Demolition,,,,,
L1,L1|SLAB2D1,slab,Cast Slab,,,,,
L1,L1|SLAB2D1,act_wall,Wall,,,,,
L1,L1|SLAB2D1,act_corewall,Core Wall,,,,,
L1,L1|SLAB2D1,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB3B,col,Columns,,,,,
L1,L1|SLAB3B,pile,Pile Caps,,,,,
L1,L1|SLAB3B,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB3B,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB3B,ls,Lift / Stairs,,,,,
L1,L1|SLAB3B,exc,Excavation,,,,,
L1,L1|SLAB3B,demo,Demolition,,,,,
L1,L1|SLAB3B,slab,Cast Slab,,,,,
L1,L1|SLAB3B,act_wall,Wall,,,,,
L1,L1|SLAB3B,act_corewall,Core Wall,,,,,
L1,L1|SLAB3B,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLABB3.2,col,Columns,,,,,
L1,L1|SLABB3.2,pile,Pile Caps,,,,,
L1,L1|SLABB3.2,mbeam,Steel Main Beams,,,,,
L1,L1|SLABB3.2,cbeam,Cast S Main Beams,,,,,
L1,L1|SLABB3.2,ls,Lift / Stairs,,,,,
L1,L1|SLABB3.2,exc,Excavation,,,,,
L1,L1|SLABB3.2,demo,Demolition,,,,,
L1,L1|SLABB3.2,slab,Cast Slab,,,,,
L1,L1|SLABB3.2,act_wall,Wall,,,,,
L1,L1|SLABB3.2,act_corewall,Core Wall,,,,,
L1,L1|SLABB3.2,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLABB1,col,Columns,,,,,
L1,L1|SLABB1,pile,Pile Caps,,,,,
L1,L1|SLABB1,mbeam,Steel Main Beams,,,,,
L1,L1|SLABB1,cbeam,Cast S Main Beams,,,,,
L1,L1|SLABB1,ls,Lift / Stairs,,,,,
L1,L1|SLABB1,exc,Excavation,,,,,
L1,L1|SLABB1,demo,Demolition,,,,,
L1,L1|SLABB1,slab,Cast Slab,,,,,
L1,L1|SLABB1,act_wall,Wall,,,,,
L1,L1|SLABB1,act_corewall,Core Wall,,,,,
L1,L1|SLABB1,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB3C1,col,Columns,,,,,
L1,L1|SLAB3C1,pile,Pile Caps,,,,,
L1,L1|SLAB3C1,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB3C1,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB3C1,ls,Lift / Stairs,,,,,
L1,L1|SLAB3C1,exc,Excavation,,,,,
L1,L1|SLAB3C1,demo,Demolition,,,,,
L1,L1|SLAB3C1,slab,Cast Slab,,,,,
L1,L1|SLAB3C1,act_wall,Wall,,,,,
L1,L1|SLAB3C1,act_corewall,Core Wall,,,,,
L1,L1|SLAB3C1,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLABB3.5,col,Columns,,,,,
L1,L1|SLABB3.5,pile,Pile Caps,,,,,
L1,L1|SLABB3.5,mbeam,Steel Main Beams,,,,,
L1,L1|SLABB3.5,cbeam,Cast S Main Beams,,,,,
L1,L1|SLABB3.5,ls,Lift / Stairs,,,,,
L1,L1|SLABB3.5,exc,Excavation,,,,,
L1,L1|SLABB3.5,demo,Demolition,,,,,
L1,L1|SLABB3.5,slab,Cast Slab,,,,,
L1,L1|SLABB3.5,act_wall,Wall,,,,,
L1,L1|SLABB3.5,act_corewall,Core Wall,,,,,
L1,L1|SLABB3.5,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB5A,col,Columns,,,,,
L1,L1|SLAB5A,pile,Pile Caps,,,,,
L1,L1|SLAB5A,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB5A,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB5A,ls,Lift / Stairs,,,,,
L1,L1|SLAB5A,exc,Excavation,,,,,
L1,L1|SLAB5A,demo,Demolition,,,,,
L1,L1|SLAB5A,slab,Cast Slab,,,,,
L1,L1|SLAB5A,act_wall,Wall,,,,,
L1,L1|SLAB5A,act_corewall,Core Wall,,,,,
L1,L1|SLAB5A,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB3C,col,Columns,,,,,
L1,L1|SLAB3C,pile,Pile Caps,,,,,
L1,L1|SLAB3C,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB3C,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB3C,ls,Lift / Stairs,,,,,
L1,L1|SLAB3C,exc,Excavation,,,,,
L1,L1|SLAB3C,demo,Demolition,,,,,
L1,L1|SLAB3C,slab,Cast Slab,,,,,
L1,L1|SLAB3C,act_wall,Wall,,,,,
L1,L1|SLAB3C,act_corewall,Core Wall,,,,,
L1,L1|SLAB3C,act_colcorbel,Columns Corbel,,,,,
L1,L1|CAPPINGBEAM1C,col,Columns,,,,,
L1,L1|CAPPINGBEAM1C,pile,Pile Caps,,,,,
L1,L1|CAPPINGBEAM1C,mbeam,Steel Main Beams,,,,,
L1,L1|CAPPINGBEAM1C,cbeam,Cast S Main Beams,,,,,
L1,L1|CAPPINGBEAM1C,ls,Lift / Stairs,,,,,
L1,L1|CAPPINGBEAM1C,exc,Excavation,,,,,
L1,L1|CAPPINGBEAM1C,demo,Demolition,,,,,
L1,L1|CAPPINGBEAM1C,slab,Cast Slab,,,,,
L1,L1|CAPPINGBEAM1C,act_wall,Wall,,,,,
L1,L1|CAPPINGBEAM1C,act_corewall,Core Wall,,,,,
L1,L1|CAPPINGBEAM1C,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLABB3.4,col,Columns,,,,,
L1,L1|SLABB3.4,pile,Pile Caps,,,,,
L1,L1|SLABB3.4,mbeam,Steel Main Beams,,,,,
L1,L1|SLABB3.4,cbeam,Cast S Main Beams,,,,,
L1,L1|SLABB3.4,ls,Lift / Stairs,,,,,
L1,L1|SLABB3.4,exc,Excavation,,,,,
L1,L1|SLABB3.4,demo,Demolition,,,,,
L1,L1|SLABB3.4,slab,Cast Slab,,,,,
L1,L1|SLABB3.4,act_wall,Wall,,,,,
L1,L1|SLABB3.4,act_corewall,Core Wall,,,,,
L1,L1|SLABB3.4,act_colcorbel,Columns Corbel,,,,,
L1,L1|CAPPINGBEAM1B,col,Columns,,,,,
L1,L1|CAPPINGBEAM1B,pile,Pile Caps,,,,,
L1,L1|CAPPINGBEAM1B,mbeam,Steel Main Beams,,,,,
L1,L1|CAPPINGBEAM1B,cbeam,Cast S Main Beams,,,,,
L1,L1|CAPPINGBEAM1B,ls,Lift / Stairs,,,,,
L1,L1|CAPPINGBEAM1B,exc,Excavation,,,,,
L1,L1|CAPPINGBEAM1B,demo,Demolition,,,,,
L1,L1|CAPPINGBEAM1B,slab,Cast Slab,,,,,
L1,L1|CAPPINGBEAM1B,act_wall,Wall,,,,,
L1,L1|CAPPINGBEAM1B,act_corewall,Core Wall,,,,,
L1,L1|CAPPINGBEAM1B,act_colcorbel,Columns Corbel,,,,,
L1,L1|CAPPINGBEAM1A,col,Columns,,,,,
L1,L1|CAPPINGBEAM1A,pile,Pile Caps,,,,,
L1,L1|CAPPINGBEAM1A,mbeam,Steel Main Beams,,,,,
L1,L1|CAPPINGBEAM1A,cbeam,Cast S Main Beams,,,,,
L1,L1|CAPPINGBEAM1A,ls,Lift / Stairs,,,,,
L1,L1|CAPPINGBEAM1A,exc,Excavation,,,,,
L1,L1|CAPPINGBEAM1A,demo,Demolition,,,,,
L1,L1|CAPPINGBEAM1A,slab,Cast Slab,,,,,
L1,L1|CAPPINGBEAM1A,act_wall,Wall,,,,,
L1,L1|CAPPINGBEAM1A,act_corewall,Core Wall,,,,,
L1,L1|CAPPINGBEAM1A,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLABB3.1,col,Columns,,,,,
L1,L1|SLABB3.1,pile,Pile Caps,,,,,
L1,L1|SLABB3.1,mbeam,Steel Main Beams,,,,,
L1,L1|SLABB3.1,cbeam,Cast S Main Beams,,,,,
L1,L1|SLABB3.1,ls,Lift / Stairs,,,,,
L1,L1|SLABB3.1,exc,Excavation,,,,,
L1,L1|SLABB3.1,demo,Demolition,,,,,
L1,L1|SLABB3.1,slab,Cast Slab,,,,,
L1,L1|SLABB3.1,act_wall,Wall,,,,,
L1,L1|SLABB3.1,act_corewall,Core Wall,,,,,
L1,L1|SLABB3.1,act_colcorbel,Columns Corbel,,,,,
L2,L2|3.4,col,Columns,,,,,
L2,L2|3.4,pile,Pile Caps,,,,,
L2,L2|3.4,mbeam,Steel Main Beams,,,,,
L2,L2|3.4,cbeam,Cast S Main Beams,,,,,
L2,L2|3.4,ls,Lift / Stairs,,,,,
L2,L2|3.4,exc,Excavation,,,,,
L2,L2|3.4,demo,Demolition,,,,,
L2,L2|3.4,slab,Cast Slab,,,,,
L2,L2|3.4,act_wall,Wall,,,,,
L2,L2|3.4,act_corewall,Core Wall,,,,,
L2,L2|3.4,act_colcorbel,Columns Corbel,,,,,
L2,L2|3.2,col,Columns,,,,,
L2,L2|3.2,pile,Pile Caps,,,,,
L2,L2|3.2,mbeam,Steel Main Beams,,,,,
L2,L2|3.2,cbeam,Cast S Main Beams,,,,,
L2,L2|3.2,ls,Lift / Stairs,,,,,
L2,L2|3.2,exc,Excavation,,,,,
L2,L2|3.2,demo,Demolition,,,,,
L2,L2|3.2,slab,Cast Slab,,,,,
L2,L2|3.2,act_wall,Wall,,,,,
L2,L2|3.2,act_corewall,Core Wall,,,,,
L2,L2|3.2,act_colcorbel,Columns Corbel,,,,,
L2,L2|1.2,col,Columns,,,,,
L2,L2|1.2,pile,Pile Caps,,,,,
L2,L2|1.2,mbeam,Steel Main Beams,,,,,
L2,L2|1.2,cbeam,Cast S Main Beams,,,,,
L2,L2|1.2,ls,Lift / Stairs,,,,,
L2,L2|1.2,exc,Excavation,,,,,
L2,L2|1.2,demo,Demolition,,,,,
L2,L2|1.2,slab,Cast Slab,,,,,
L2,L2|1.2,act_wall,Wall,,,,,
L2,L2|1.2,act_corewall,Core Wall,,,,,
L2,L2|1.2,act_colcorbel,Columns Corbel,,,,,
L2,L2|3.4T,col,Columns,,,,,
L2,L2|3.4T,pile,Pile Caps,,,,,
L2,L2|3.4T,mbeam,Steel Main Beams,,,,,
L2,L2|3.4T,cbeam,Cast S Main Beams,,,,,
L2,L2|3.4T,ls,Lift / Stairs,,,,,
L2,L2|3.4T,exc,Excavation,,,,,
L2,L2|3.4T,demo,Demolition,,,,,
L2,L2|3.4T,slab,Cast Slab,,,,,
L2,L2|3.4T,act_wall,Wall,,,,,
L2,L2|3.4T,act_corewall,Core Wall,,,,,
L2,L2|3.4T,act_colcorbel,Columns Corbel,,,,,
L2,L2|3.2T,col,Columns,,,,,
L2,L2|3.2T,pile,Pile Caps,,,,,
L2,L2|3.2T,mbeam,Steel Main Beams,,,,,
L2,L2|3.2T,cbeam,Cast S Main Beams,,,,,
L2,L2|3.2T,ls,Lift / Stairs,,,,,
L2,L2|3.2T,exc,Excavation,,,,,
L2,L2|3.2T,demo,Demolition,,,,,
L2,L2|3.2T,slab,Cast Slab,,,,,
L2,L2|3.2T,act_wall,Wall,,,,,
L2,L2|3.2T,act_corewall,Core Wall,,,,,
L2,L2|3.2T,act_colcorbel,Columns Corbel,,,,,
L2,L2|P1.2T,col,Columns,,,,,
L2,L2|P1.2T,pile,Pile Caps,,,,,
L2,L2|P1.2T,mbeam,Steel Main Beams,,,,,
L2,L2|P1.2T,cbeam,Cast S Main Beams,,,,,
L2,L2|P1.2T,ls,Lift / Stairs,,,,,
L2,L2|P1.2T,exc,Excavation,,,,,
L2,L2|P1.2T,demo,Demolition,,,,,
L2,L2|P1.2T,slab,Cast Slab,,,,,
L2,L2|P1.2T,act_wall,Wall,,,,,
L2,L2|P1.2T,act_corewall,Core Wall,,,,,
L2,L2|P1.2T,act_colcorbel,Columns Corbel,,,,,
L2,L2|1.1,col,Columns,,,,,
L2,L2|1.1,pile,Pile Caps,,,,,
L2,L2|1.1,mbeam,Steel Main Beams,,,,,
L2,L2|1.1,cbeam,Cast S Main Beams,,,,,
L2,L2|1.1,ls,Lift / Stairs,,,,,
L2,L2|1.1,exc,Excavation,,,,,
L2,L2|1.1,demo,Demolition,,,,,
L2,L2|1.1,slab,Cast Slab,,,,,
L2,L2|1.1,act_wall,Wall,,,,,
L2,L2|1.1,act_corewall,Core Wall,,,,,
L2,L2|1.1,act_colcorbel,Columns Corbel,,,,,
L2,L2|3.3CIST,col,Columns,,,,,
L2,L2|3.3CIST,pile,Pile Caps,,,,,
L2,L2|3.3CIST,mbeam,Steel Main Beams,,,,,
L2,L2|3.3CIST,cbeam,Cast S Main Beams,,,,,
L2,L2|3.3CIST,ls,Lift / Stairs,,,,,
L2,L2|3.3CIST,exc,Excavation,,,,,
L2,L2|3.3CIST,demo,Demolition,,,,,
L2,L2|3.3CIST,slab,Cast Slab,,,,,
L2,L2|3.3CIST,act_wall,Wall,,,,,
L2,L2|3.3CIST,act_corewall,Core Wall,,,,,
L2,L2|3.3CIST,act_colcorbel,Columns Corbel,,,,,
L2,L2|3.3T,col,Columns,,,,,
L2,L2|3.3T,pile,Pile Caps,,,,,
L2,L2|3.3T,mbeam,Steel Main Beams,,,,,
L2,L2|3.3T,cbeam,Cast S Main Beams,,,,,
L2,L2|3.3T,ls,Lift / Stairs,,,,,
L2,L2|3.3T,exc,Excavation,,,,,
L2,L2|3.3T,demo,Demolition,,,,,
L2,L2|3.3T,slab,Cast Slab,,,,,
L2,L2|3.3T,act_wall,Wall,,,,,
L2,L2|3.3T,act_corewall,Core Wall,,,,,
L2,L2|3.3T,act_colcorbel,Columns Corbel,,,,,
L2,L2|3.1T,col,Columns,,,,,
L2,L2|3.1T,pile,Pile Caps,,,,,
L2,L2|3.1T,mbeam,Steel Main Beams,,,,,
L2,L2|3.1T,cbeam,Cast S Main Beams,,,,,
L2,L2|3.1T,ls,Lift / Stairs,,,,,
L2,L2|3.1T,exc,Excavation,,,,,
L2,L2|3.1T,demo,Demolition,,,,,
L2,L2|3.1T,slab,Cast Slab,,,,,
L2,L2|3.1T,act_wall,Wall,,,,,
L2,L2|3.1T,act_corewall,Core Wall,,,,,
L2,L2|3.1T,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.4,col,Columns,,,,,
L2,L2|2.4,pile,Pile Caps,,,,,
L2,L2|2.4,mbeam,Steel Main Beams,,,,,
L2,L2|2.4,cbeam,Cast S Main Beams,,,,,
L2,L2|2.4,ls,Lift / Stairs,,,,,
L2,L2|2.4,exc,Excavation,,,,,
L2,L2|2.4,demo,Demolition,,,,,
L2,L2|2.4,slab,Cast Slab,,,,,
L2,L2|2.4,act_wall,Wall,,,,,
L2,L2|2.4,act_corewall,Core Wall,,,,,
L2,L2|2.4,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.4T,col,Columns,,,,,
L2,L2|2.4T,pile,Pile Caps,,,,,
L2,L2|2.4T,mbeam,Steel Main Beams,,,,,
L2,L2|2.4T,cbeam,Cast S Main Beams,,,,,
L2,L2|2.4T,ls,Lift / Stairs,,,,,
L2,L2|2.4T,exc,Excavation,,,,,
L2,L2|2.4T,demo,Demolition,,,,,
L2,L2|2.4T,slab,Cast Slab,,,,,
L2,L2|2.4T,act_wall,Wall,,,,,
L2,L2|2.4T,act_corewall,Core Wall,,,,,
L2,L2|2.4T,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.3T,col,Columns,,,,,
L2,L2|2.3T,pile,Pile Caps,,,,,
L2,L2|2.3T,mbeam,Steel Main Beams,,,,,
L2,L2|2.3T,cbeam,Cast S Main Beams,,,,,
L2,L2|2.3T,ls,Lift / Stairs,,,,,
L2,L2|2.3T,exc,Excavation,,,,,
L2,L2|2.3T,demo,Demolition,,,,,
L2,L2|2.3T,slab,Cast Slab,,,,,
L2,L2|2.3T,act_wall,Wall,,,,,
L2,L2|2.3T,act_corewall,Core Wall,,,,,
L2,L2|2.3T,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.6CIST,col,Columns,,,,,
L2,L2|2.6CIST,pile,Pile Caps,,,,,
L2,L2|2.6CIST,mbeam,Steel Main Beams,,,,,
L2,L2|2.6CIST,cbeam,Cast S Main Beams,,,,,
L2,L2|2.6CIST,ls,Lift / Stairs,,,,,
L2,L2|2.6CIST,exc,Excavation,,,,,
L2,L2|2.6CIST,demo,Demolition,,,,,
L2,L2|2.6CIST,slab,Cast Slab,,,,,
L2,L2|2.6CIST,act_wall,Wall,,,,,
L2,L2|2.6CIST,act_corewall,Core Wall,,,,,
L2,L2|2.6CIST,act_colcorbel,Columns Corbel,,,,,
L2,L2|3.1CIST,col,Columns,,,,,
L2,L2|3.1CIST,pile,Pile Caps,,,,,
L2,L2|3.1CIST,mbeam,Steel Main Beams,,,,,
L2,L2|3.1CIST,cbeam,Cast S Main Beams,,,,,
L2,L2|3.1CIST,ls,Lift / Stairs,,,,,
L2,L2|3.1CIST,exc,Excavation,,,,,
L2,L2|3.1CIST,demo,Demolition,,,,,
L2,L2|3.1CIST,slab,Cast Slab,,,,,
L2,L2|3.1CIST,act_wall,Wall,,,,,
L2,L2|3.1CIST,act_corewall,Core Wall,,,,,
L2,L2|3.1CIST,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.2,col,Columns,,,,,
L2,L2|2.2,pile,Pile Caps,,,,,
L2,L2|2.2,mbeam,Steel Main Beams,,,,,
L2,L2|2.2,cbeam,Cast S Main Beams,,,,,
L2,L2|2.2,ls,Lift / Stairs,,,,,
L2,L2|2.2,exc,Excavation,,,,,
L2,L2|2.2,demo,Demolition,,,,,
L2,L2|2.2,slab,Cast Slab,,,,,
L2,L2|2.2,act_wall,Wall,,,,,
L2,L2|2.2,act_corewall,Core Wall,,,,,
L2,L2|2.2,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.6CIS,col,Columns,,,,,
L2,L2|2.6CIS,pile,Pile Caps,,,,,
L2,L2|2.6CIS,mbeam,Steel Main Beams,,,,,
L2,L2|2.6CIS,cbeam,Cast S Main Beams,,,,,
L2,L2|2.6CIS,ls,Lift / Stairs,,,,,
L2,L2|2.6CIS,exc,Excavation,,,,,
L2,L2|2.6CIS,demo,Demolition,,,,,
L2,L2|2.6CIS,slab,Cast Slab,,,,,
L2,L2|2.6CIS,act_wall,Wall,,,,,
L2,L2|2.6CIS,act_corewall,Core Wall,,,,,
L2,L2|2.6CIS,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.3CIST,col,Columns,,,,,
L2,L2|2.3CIST,pile,Pile Caps,,,,,
L2,L2|2.3CIST,mbeam,Steel Main Beams,,,,,
L2,L2|2.3CIST,cbeam,Cast S Main Beams,,,,,
L2,L2|2.3CIST,ls,Lift / Stairs,,,,,
L2,L2|2.3CIST,exc,Excavation,,,,,
L2,L2|2.3CIST,demo,Demolition,,,,,
L2,L2|2.3CIST,slab,Cast Slab,,,,,
L2,L2|2.3CIST,act_wall,Wall,,,,,
L2,L2|2.3CIST,act_corewall,Core Wall,,,,,
L2,L2|2.3CIST,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.2T,col,Columns,,,,,
L2,L2|2.2T,pile,Pile Caps,,,,,
L2,L2|2.2T,mbeam,Steel Main Beams,,,,,
L2,L2|2.2T,cbeam,Cast S Main Beams,,,,,
L2,L2|2.2T,ls,Lift / Stairs,,,,,
L2,L2|2.2T,exc,Excavation,,,,,
L2,L2|2.2T,demo,Demolition,,,,,
L2,L2|2.2T,slab,Cast Slab,,,,,
L2,L2|2.2T,act_wall,Wall,,,,,
L2,L2|2.2T,act_corewall,Core Wall,,,,,
L2,L2|2.2T,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.1T,col,Columns,,,,,
L2,L2|2.1T,pile,Pile Caps,,,,,
L2,L2|2.1T,mbeam,Steel Main Beams,,,,,
L2,L2|2.1T,cbeam,Cast S Main Beams,,,,,
L2,L2|2.1T,ls,Lift / Stairs,,,,,
L2,L2|2.1T,exc,Excavation,,,,,
L2,L2|2.1T,demo,Demolition,,,,,
L2,L2|2.1T,slab,Cast Slab,,,,,
L2,L2|2.1T,act_wall,Wall,,,,,
L2,L2|2.1T,act_corewall,Core Wall,,,,,
L2,L2|2.1T,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.1,col,Columns,,,,,
L2,L2|2.1,pile,Pile Caps,,,,,
L2,L2|2.1,mbeam,Steel Main Beams,,,,,
L2,L2|2.1,cbeam,Cast S Main Beams,,,,,
L2,L2|2.1,ls,Lift / Stairs,,,,,
L2,L2|2.1,exc,Excavation,,,,,
L2,L2|2.1,demo,Demolition,,,,,
L2,L2|2.1,slab,Cast Slab,,,,,
L2,L2|2.1,act_wall,Wall,,,,,
L2,L2|2.1,act_corewall,Core Wall,,,,,
L2,L2|2.1,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.1CIS,col,Columns,,,,,
L2,L2|2.1CIS,pile,Pile Caps,,,,,
L2,L2|2.1CIS,mbeam,Steel Main Beams,,,,,
L2,L2|2.1CIS,cbeam,Cast S Main Beams,,,,,
L2,L2|2.1CIS,ls,Lift / Stairs,,,,,
L2,L2|2.1CIS,exc,Excavation,,,,,
L2,L2|2.1CIS,demo,Demolition,,,,,
L2,L2|2.1CIS,slab,Cast Slab,,,,,
L2,L2|2.1CIS,act_wall,Wall,,,,,
L2,L2|2.1CIS,act_corewall,Core Wall,,,,,
L2,L2|2.1CIS,act_colcorbel,Columns Corbel,,,,,
L2,L2|4.2,col,Columns,,,,,
L2,L2|4.2,pile,Pile Caps,,,,,
L2,L2|4.2,mbeam,Steel Main Beams,,,,,
L2,L2|4.2,cbeam,Cast S Main Beams,,,,,
L2,L2|4.2,ls,Lift / Stairs,,,,,
L2,L2|4.2,exc,Excavation,,,,,
L2,L2|4.2,demo,Demolition,,,,,
L2,L2|4.2,slab,Cast Slab,,,,,
L2,L2|4.2,act_wall,Wall,,,,,
L2,L2|4.2,act_corewall,Core Wall,,,,,
L2,L2|4.2,act_colcorbel,Columns Corbel,,,,,
L2,L2|4.2T,col,Columns,,,,,
L2,L2|4.2T,pile,Pile Caps,,,,,
L2,L2|4.2T,mbeam,Steel Main Beams,,,,,
L2,L2|4.2T,cbeam,Cast S Main Beams,,,,,
L2,L2|4.2T,ls,Lift / Stairs,,,,,
L2,L2|4.2T,exc,Excavation,,,,,
L2,L2|4.2T,demo,Demolition,,,,,
L2,L2|4.2T,slab,Cast Slab,,,,,
L2,L2|4.2T,act_wall,Wall,,,,,
L2,L2|4.2T,act_corewall,Core Wall,,,,,
L2,L2|4.2T,act_colcorbel,Columns Corbel,,,,,
L2,L2|2.1CIST,col,Columns,,,,,
L2,L2|2.1CIST,pile,Pile Caps,,,,,
L2,L2|2.1CIST,mbeam,Steel Main Beams,,,,,
L2,L2|2.1CIST,cbeam,Cast S Main Beams,,,,,
L2,L2|2.1CIST,ls,Lift / Stairs,,,,,
L2,L2|2.1CIST,exc,Excavation,,,,,
L2,L2|2.1CIST,demo,Demolition,,,,,
L2,L2|2.1CIST,slab,Cast Slab,,,,,
L2,L2|2.1CIST,act_wall,Wall,,,,,
L2,L2|2.1CIST,act_corewall,Core Wall,,,,,
L2,L2|2.1CIST,act_colcorbel,Columns Corbel,,,,,
L2,L2|4.1,col,Columns,,,,,
L2,L2|4.1,pile,Pile Caps,,,,,
L2,L2|4.1,mbeam,Steel Main Beams,,,,,
L2,L2|4.1,cbeam,Cast S Main Beams,,,,,
L2,L2|4.1,ls,Lift / Stairs,,,,,
L2,L2|4.1,exc,Excavation,,,,,
L2,L2|4.1,demo,Demolition,,,,,
L2,L2|4.1,slab,Cast Slab,,,,,
L2,L2|4.1,act_wall,Wall,,,,,
L2,L2|4.1,act_corewall,Core Wall,,,,,
L2,L2|4.1,act_colcorbel,Columns Corbel,,,,,
L2,L2|4.4,col,Columns,,,,,
L2,L2|4.4,pile,Pile Caps,,,,,
L2,L2|4.4,mbeam,Steel Main Beams,,,,,
L2,L2|4.4,cbeam,Cast S Main Beams,,,,,
L2,L2|4.4,ls,Lift / Stairs,,,,,
L2,L2|4.4,exc,Excavation,,,,,
L2,L2|4.4,demo,Demolition,,,,,
L2,L2|4.4,slab,Cast Slab,,,,,
L2,L2|4.4,act_wall,Wall,,,,,
L2,L2|4.4,act_corewall,Core Wall,,,,,
L2,L2|4.4,act_colcorbel,Columns Corbel,,,,,
L2,L2|4.1CIST,col,Columns,,,,,
L2,L2|4.1CIST,pile,Pile Caps,,,,,
L2,L2|4.1CIST,mbeam,Steel Main Beams,,,,,
L2,L2|4.1CIST,cbeam,Cast S Main Beams,,,,,
L2,L2|4.1CIST,ls,Lift / Stairs,,,,,
L2,L2|4.1CIST,exc,Excavation,,,,,
L2,L2|4.1CIST,demo,Demolition,,,,,
L2,L2|4.1CIST,slab,Cast Slab,,,,,
L2,L2|4.1CIST,act_wall,Wall,,,,,
L2,L2|4.1CIST,act_corewall,Core Wall,,,,,
L2,L2|4.1CIST,act_colcorbel,Columns Corbel,,,,,
L2,L2|4.3T,col,Columns,,,,,
L2,L2|4.3T,pile,Pile Caps,,,,,
L2,L2|4.3T,mbeam,Steel Main Beams,,,,,
L2,L2|4.3T,cbeam,Cast S Main Beams,,,,,
L2,L2|4.3T,ls,Lift / Stairs,,,,,
L2,L2|4.3T,exc,Excavation,,,,,
L2,L2|4.3T,demo,Demolition,,,,,
L2,L2|4.3T,slab,Cast Slab,,,,,
L2,L2|4.3T,act_wall,Wall,,,,,
L2,L2|4.3T,act_corewall,Core Wall,,,,,
L2,L2|4.3T,act_colcorbel,Columns Corbel,,,,,
L2,L2|4.3CIST,col,Columns,,,,,
L2,L2|4.3CIST,pile,Pile Caps,,,,,
L2,L2|4.3CIST,mbeam,Steel Main Beams,,,,,
L2,L2|4.3CIST,cbeam,Cast S Main Beams,,,,,
L2,L2|4.3CIST,ls,Lift / Stairs,,,,,
L2,L2|4.3CIST,exc,Excavation,,,,,
L2,L2|4.3CIST,demo,Demolition,,,,,
L2,L2|4.3CIST,slab,Cast Slab,,,,,
L2,L2|4.3CIST,act_wall,Wall,,,,,
L2,L2|4.3CIST,act_corewall,Core Wall,,,,,
L2,L2|4.3CIST,act_colcorbel,Columns Corbel,,,,,
